year,customer_name_norm,gross_invoices,positive_adjustments,credits_abs,net_invoiced,payments,year_net_delta,running_balance
2014,"PINNACLE FOOD EQUIPMENT SERVICES LLPPINN
",42.0,0.0,0.0,42.0,0.0,42.0,42.0
2023,PIRATE SOUND INC,3462.04,0.0,0.0,3462.04,3462.04,0.0,0.0
2024,PIRATE SOUND INC,3462.04,0.0,0.0,3462.04,3462.04,0.0,0.0
2025,PIRATE SOUND INC,7062.5,0.0,0.0,7062.5,7062.5,0.0,0.0
2013,PIRATE TORONTO,2823.87,0.0,0.0,2823.87,2623.95,199.92,199.92
2014,PIRATE TORONTO,2637.42,0.0,199.92,2437.5,2637.42,-199.92,0.0
2015,PIRATE TORONTO,5080.48,0.0,547.49,4532.99,3091.68,1441.31,1441.31
2016,PIRATE TORONTO,3148.18,0.0,113.0,3035.18,3091.68,-56.5,1384.81
2017,PIRATE TORONTO,3091.68,0.0,0.0,3091.68,3091.68,0.0,1384.81
2018,PIRATE TORONTO,3265.59,0.0,0.0,3265.59,3265.59,0.0,1384.81
2019,PIRATE TORONTO,3139.99,0.0,0.0,3139.99,3139.99,0.0,1384.81
2020,PIRATE TORONTO,6279.98,0.0,0.0,6279.98,3139.99,3139.99,4524.8
2021,PIRATE TORONTO,5796.9,0.0,0.0,5796.9,5796.9,0.0,4524.8
2022,PRECEDE,9537.94,0.0,0.0,9537.94,225.75,9312.19,9312.19
2022,PRECEDE OCCUPATIONAL HEALTH,10801.25,0.0,7581.0,3220.25,12532.44,-9312.19,-9312.19
2023,PRECEDE OCCUPATIONAL HEALTH,2848.86,0.0,0.0,2848.86,2848.86,0.0,-9312.19
2024,PRECEDE OCCUPATIONAL HEALTH,0.0,0.0,0.0,0.0,0.0,0.0,-9312.19
2023,PRECISION GLASS,1130.0,0.0,1130.0,0.0,0.0,0.0,0.0
2010,PREVIEW GRAPHICS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,PRO SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,PRO SHOP PARTNER,62416.33,0.0,14187.15,48229.18,45424.83,2804.35,2804.35
2015,PRO SHOP PARTNER,53528.62,0.0,0.0,53528.62,76208.84,-22680.22,-19875.87
2016,PRO SHOP PARTNER,24362.46,0.0,3027.27,21335.19,20328.08,1007.11,-18868.76
2017,PRO SHOP PARTNER,14582.78,0.0,1712.23,12870.55,12680.18,190.37,-18678.39
2018,PRO SHOP PARTNER,13432.57,0.0,475.73,12956.84,14198.39,-1241.55,-19919.94
2021,PRO SHOP PARTNER,81.36,0.0,0.0,81.36,81.36,0.0,-19919.94
2022,PRO SHOP PARTNER,81.36,0.0,0.0,81.36,81.36,0.0,-19919.94
2023,PRO SHOP PARTNER,128.82,0.0,0.0,128.82,128.82,0.0,-19919.94
2025,PRO SHOP PARTNER,0.0,0.0,0.0,0.0,0.0,0.0,-19919.94
2026,PRO SHOP PARTNER,0.0,0.0,0.0,0.0,0.0,0.0,-19919.94
2009,PRO VISION VIDEO SALES & RENTALS INC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,PROCESS COLOR,1715.7,0.0,0.0,1715.7,1715.7,0.0,0.0
2015,PROFIT-AGRO LTD,60.0,0.0,0.0,60.0,60.0,0.0,0.0
2016,PROFIT-AGRO LTD,105.0,0.0,0.0,105.0,105.0,0.0,0.0
2015,PROVIDENCE HEALTH CARE,27097.88,0.0,0.0,27097.88,23924.25,3173.63,3173.63
2016,PROVIDENCE HEALTH CARE,651.0,0.0,0.0,651.0,3824.63,-3173.63,0.0
2015,PROVINCIAL HEALTH SERVICES AUTHORITY,22208.56,0.0,162.75,22045.81,17033.11,5012.7,5012.7
2016,PROVINCIAL HEALTH SERVICES AUTHORITY,0.05,0.0,0.0,0.05,5012.7,-5012.65,0.05
2018,PROVINCIAL HEALTH SERVICES AUTHORITY,4535.84,0.0,0.0,4535.84,4535.84,0.0,0.05
2019,PROVINCIAL HEALTH SERVICES AUTHORITY,10957.3,0.0,0.0,10957.3,6530.49,4426.81,4426.86
2020,PROVINCIAL HEALTH SERVICES AUTHORITY,0.0,0.0,0.0,0.0,0.0,0.0,4426.86
2018,QUALITY PROGRAM SERVICES INC,970.21,0.0,0.0,970.21,866.26,103.95,103.95
2019,QUALITY PROGRAM SERVICES INC,1472.63,0.0,173.25,1299.38,1403.33,-103.95,0.0
2020,QUALITY PROGRAM SERVICES INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,QUALITY PROGRAM SERVICES INC,338.63,0.0,0.0,338.63,338.63,0.0,0.0
2018,QUOTIFLY,372.9,0.0,0.0,372.9,372.9,0.0,0.0
2012,R BERSWICK ENTERTAINMENT SERVICES,970.21,0.0,0.0,970.21,970.21,0.0,0.0
2013,R BERSWICK ENTERTAINMENT SERVICES,58.8,0.0,0.0,58.8,58.8,0.0,0.0
2015,R BERSWICK ENTERTAINMENT SERVICES,294.0,0.0,0.0,294.0,294.0,0.0,0.0
2016,R BERSWICK ENTERTAINMENT SERVICES,152.25,0.0,0.0,152.25,152.25,0.0,0.0
2017,R BERSWICK ENTERTAINMENT SERVICES,152.25,0.0,0.0,152.25,152.25,0.0,0.0
2018,R BERSWICK ENTERTAINMENT SERVICES,155.0,0.0,0.0,155.0,155.0,0.0,0.0
2019,R BERSWICK ENTERTAINMENT SERVICES,162.75,0.0,0.0,162.75,317.75,-155.0,-155.0
2021,R BERSWICK ENTERTAINMENT SERVICES,348.52,0.0,0.0,348.52,456.02,-107.5,-262.5
2022,R BERSWICK ENTERTAINMENT SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,-262.5
2023,R BERSWICK ENTERTAINMENT SERVICES,107.5,0.0,0.0,107.5,0.0,107.5,-155.0
2013,R155 WELLINGTON ST WEST - 9TH FLRBC CAPITAL MARKETS,7198.1,0.0,0.0,7198.1,0.0,7198.1,7198.1
2020,RADA WILINOFSKY,126.0,0.0,0.0,126.0,126.0,0.0,0.0
2021,RADA WILINOFSKY,21.0,0.0,0.0,21.0,21.0,0.0,0.0
2013,RBC CAPITAL MARKETS,392860.39,0.0,16012.1,376848.29,290368.26,86480.03,86480.03
2014,RBC CAPITAL MARKETS,267555.42,0.0,2161.8,265393.62,359071.75,-93678.13,-7198.1
2013,REAL FOOD FOR REAL KIDS,504.0,0.0,0.0,504.0,480.0,24.0,24.0
2021,REAL FOOD FOR REAL KIDS,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2022,REAL FOOD FOR REAL KIDS,27120.0,0.0,0.0,27120.0,27120.0,0.0,24.0
2023,REAL FOOD FOR REAL KIDS,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2024,REAL FOOD FOR REAL KIDS,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2011,RED CAB COMMUNICATIONS,109.2,0.0,0.0,109.2,159.6,-50.4,-50.4
2012,RED CAB COMMUNICATIONS,201.6,0.0,0.0,201.6,201.6,0.0,-50.4
2013,RED CAB COMMUNICATIONS,192.15,0.0,0.0,192.15,192.15,0.0,-50.4
2014,RED CAB COMMUNICATIONS,267.75,0.0,0.0,267.75,267.75,0.0,-50.4
2015,RED CAB COMMUNICATIONS,189.0,0.0,0.0,189.0,189.0,0.0,-50.4
2016,RED CAB COMMUNICATIONS,189.0,0.0,0.0,189.0,189.0,0.0,-50.4
2017,RED CAB COMMUNICATIONS,0.0,0.0,15.75,-15.75,0.0,-15.75,-66.15
2018,RED CAB COMMUNICATIONS,0.0,15.75,0.0,15.75,0.0,15.75,-50.4
2015,RED ROBINSON MANAGEMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,RED ROBINSON MANAGEMENT,253.58,0.0,0.0,253.58,253.58,0.0,0.0
2018,RED ROBINSON MANAGEMENT,112.88,0.0,0.0,112.88,112.88,0.0,0.0
2008,REDBRIDGE COUNCIL FOR VOLUNTARY SERVICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,REDBRIDGE COUNCIL FOR VOLUNTARY SERVICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,REDE ENERGY,7276.51,0.0,0.0,7276.51,7189.88,86.63,86.63
2019,REDE ENERGY,21808.69,0.0,0.0,21808.69,13149.7,8658.99,8745.62
2020,REDE ENERGY,89078.39,0.0,0.0,89078.39,97824.0,-8745.61,0.01
2021,REDE ENERGY,52.5,982.8,982.8,52.5,52.5,0.0,0.01
2016,REGENT AIRCRAFT,3081.76,0.0,1885.28,1196.48,1196.48,0.0,0.0
2017,REGENT AIRCRAFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,REGENT AIRCRAFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,REGENT AIRCRAFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,REQURABLE SOFTWARE INC.,288.75,0.0,0.0,288.75,0.0,288.75,288.75
2023,REQURABLE SOFTWARE INC.,0.0,0.0,288.75,-288.75,0.0,-288.75,0.0
2017,REX DOG HOTEL + SPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,REX SOFTWARE INC,560.0,0.0,560.0,0.0,0.0,0.0,0.0
2015,RICARDO GONEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,RICHARD W FORGO,84.19,0.0,0.0,84.19,84.19,0.0,0.0
2013,RICHARD W FORGO,180.0,0.0,15.0,165.0,165.0,0.0,0.0
2014,RICHARD W FORGO,360.0,0.0,0.0,360.0,360.0,0.0,0.0
2015,RICHARD W FORGO,0.0,0.0,180.0,-180.0,0.0,-180.0,-180.0
2016,RICHARD W FORGO,0.0,0.0,0.0,0.0,0.0,0.0,-180.0
2017,RICHARD W FORGO,180.0,0.0,180.0,0.0,0.0,0.0,-180.0
2018,RICHARD W FORGO,0.0,0.0,0.0,0.0,0.0,0.0,-180.0
2019,RICHARD W FORGO,180.0,0.0,180.0,0.0,0.0,0.0,-180.0
2015,RICHARDS & RICHARD,790.13,0.0,0.0,790.13,0.0,790.13,790.13
2009,RICHARDS & RICHARDS,2955.75,0.0,0.0,2955.75,2955.75,0.0,0.0
2012,RICHARDS & RICHARDS,4718.06,0.0,0.0,4718.06,2581.1,2136.96,2136.96
2013,RICHARDS & RICHARDS,10816.08,0.0,0.0,10816.08,13154.64,-2338.56,-201.6
2014,RICHARDS & RICHARDS,2834.31,0.0,0.0,2834.31,2710.16,124.15,-77.45
2015,RICHARDS & RICHARDS,24830.63,0.0,0.0,24830.63,25417.31,-586.68,-664.13
2016,RICHARDS & RICHARDS,42.0,0.0,0.0,42.0,0.0,42.0,-622.13
2023,RICHARDS & RICHARDS,16651.6,0.0,0.0,16651.6,16651.6,0.0,-622.13
2017,RIMEX SUPPLY LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,RISING EDGE TECHNOLOGIES LTD,8967.0,0.0,0.0,8967.0,8967.0,0.0,0.0
2016,ROBIN S HAMILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,500.0,0.0,0.0,500.0,500.0,0.0,0.0
2007,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,500.0,0.0,0.0,500.0,500.0,0.0,0.0
2008,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0
2009,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1800.0,0.0,1000.0,800.0,2800.0,-2000.0,-2000.0
2010,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,6909.0,0.0,0.0,6909.0,6909.0,0.0,-2000.0
2012,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,2900.0,0.0,0.0,2900.0,2900.0,0.0,-2000.0
2013,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1000.0,0.0,0.0,1000.0,1000.0,0.0,-2000.0
2014,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,3102.5,0.0,0.0,3102.5,2102.5,1000.0,-1000.0
2015,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,0.0,0.0,0.0,0.0,1000.0,-1000.0,-2000.0
2016,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1000.0,0.0,0.0,1000.0,1000.0,0.0,-2000.0
2017,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1000.0,0.0,0.0,1000.0,1000.0,0.0,-2000.0
2018,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1000.0,0.0,0.0,1000.0,1000.0,0.0,-2000.0
2019,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1150.0,0.0,0.0,1150.0,1150.0,0.0,-2000.0
2020,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1500.0,0.0,0.0,1500.0,1500.0,0.0,-2000.0
2021,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,2100.0,0.0,100.0,2000.0,2000.0,0.0,-2000.0
2022,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1490.0,0.0,0.0,1490.0,1490.0,0.0,-2000.0
2023,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1350.0,0.0,0.0,1350.0,1350.0,0.0,-2000.0
2024,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1350.0,0.0,0.0,1350.0,1350.0,0.0,-2000.0
2025,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1571.51,0.0,0.0,1571.51,1571.51,0.0,-2000.0
2026,ROCKY MOUNTAIN NEUROSURGICAL SOCIETY,1561.0,0.0,0.0,1561.0,0.0,1561.0,-439.0
2015,RODGER B FLEMING,318.78,0.0,129.78,189.0,189.0,-0.0,0.0
2016,RODGER B FLEMING,201.6,0.0,0.0,201.6,201.6,0.0,0.0
2017,RODGER B FLEMING,201.6,0.0,0.0,201.6,201.6,0.0,0.0
2018,RODGER B FLEMING,291.9,0.0,0.0,291.9,291.9,0.0,0.0
2019,RODGER B FLEMING,446.25,0.0,315.0,131.25,131.25,0.0,0.0
2014,RONALD PETERSON,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2015,RONALD PETERSON,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2016,RONALD PETERSON,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2017,RONALD PETERSON,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2018,RONALD PETERSON,263.0,0.0,0.0,263.0,263.0,0.0,0.0
2019,RONALD PETERSON,550.0,0.0,0.0,550.0,550.0,0.0,0.0
2020,RONALD PETERSON,300.0,0.0,0.0,300.0,300.0,0.0,0.0
2021,RONALD PETERSON,400.0,0.0,0.0,400.0,400.0,0.0,0.0
2022,RONALD PETERSON,345.0,0.0,0.0,345.0,345.0,0.0,0.0
2023,RONALD PETERSON,418.32,0.0,0.0,418.32,418.32,0.0,0.0
2024,RONALD PETERSON,428.64,0.0,0.0,428.64,389.49,39.15,39.15
2025,RONALD PETERSON,567.0,0.0,0.0,567.0,606.15,-39.15,0.0
2026,RONALD PETERSON,98.37,0.0,0.0,98.37,98.37,0.0,0.0
2017,ROYAL BANK MAIN BRANCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,RUBIN MAYORGA,136.8,0.0,0.0,136.8,0.0,136.8,136.8
2012,SAMANTHA A. MILLIGAN,216.66,0.0,0.0,216.66,166.26,50.4,50.4
2013,SAMANTHA A. MILLIGAN,50.4,0.0,0.0,50.4,50.4,0.0,50.4
2011,SASKATCHEWAN CAUCUS,5950.0,0.0,0.0,5950.0,5735.0,215.0,215.0
2012,SASKATCHEWAN CAUCUS,7295.0,0.0,625.0,6670.0,6880.0,-210.0,5.0
2013,SASKATCHEWAN CAUCUS,840.0,0.0,0.0,840.0,840.0,0.0,5.0
2014,SASKATCHEWAN CAUCUS,840.0,0.0,0.0,840.0,910.0,-70.0,-65.0
2015,SASKATCHEWAN CAUCUS,840.0,0.0,0.0,840.0,770.0,70.0,5.0
2016,SASKATCHEWAN CAUCUS,25.0,0.0,0.0,25.0,95.0,-70.0,-65.0
2013,SAVI KLAYMAN,30.0,0.0,0.0,30.0,60.0,-30.0,-30.0
2013,SCHEELITE TECHNOLOGIES LLC,157.5,0.0,0.0,157.5,150.0,7.5,7.5
2016,SCHUMACHER FARMS,951.55,0.0,0.0,951.55,951.55,0.0,0.0
2017,SCHUMACHER FARMS,2283.45,0.0,0.0,2283.45,2283.45,0.0,0.0
2018,SCHUMACHER FARMS,656.0,0.0,0.0,656.0,583.4,72.6,72.6
2019,SCHUMACHER FARMS,415.8,0.0,0.0,415.8,488.4,-72.6,0.0
2020,SCHUMACHER FARMS,373.93,0.0,0.0,373.93,373.93,0.0,0.0
2021,SCHUMACHER FARMS,1956.57,0.0,0.0,1956.57,1699.22,257.35,257.35
2022,SCHUMACHER FARMS,141.22,0.0,141.22,0.0,1549.36,-1549.36,-1292.01
2023,SCHUMACHER FARMS,1197.0,0.0,0.0,1197.0,1197.0,0.0,-1292.01
2024,SCHUMACHER FARMS,1242.0,0.0,0.0,1242.0,1242.0,0.0,-1292.01
2025,SCHUMACHER FARMS,1320.0,0.0,0.0,1320.0,1320.0,0.0,-1292.01
2016,SCREEN SIREN PICTURES,451.5,0.0,451.5,0.0,0.0,0.0,0.0
2016,SEARS INITIUM,17515.01,0.0,0.0,17515.01,17515.01,0.0,0.0
2016,SEICHO-NO-IE (SNI) TORONTO CENTRE,3149.94,0.0,0.0,3149.94,3149.94,0.0,0.0
2017,SEICHO-NO-IE (SNI) TORONTO CENTRE,3739.19,0.0,0.0,3739.19,3739.19,0.0,0.0
2018,SEICHO-NO-IE (SNI) TORONTO CENTRE,2379.67,0.0,0.0,2379.67,2404.53,-24.86,-24.86
2019,SEICHO-NO-IE (SNI) TORONTO CENTRE,478.67,0.0,0.0,478.67,478.67,0.0,-24.86
2020,SEICHO-NO-IE (SNI) TORONTO CENTRE,910.1,0.0,571.1,339.0,339.0,0.0,-24.86
2021,SEICHO-NO-IE (SNI) TORONTO CENTRE,339.0,0.0,339.0,0.0,0.0,0.0,-24.86
2023,SELCOM INDUSTRIES,1404.48,0.0,0.0,1404.48,1404.48,0.0,0.0
2024,SELCOM INDUSTRIES,2349.48,0.0,0.0,2349.48,1404.48,945.0,945.0
2025,SELCOM INDUSTRIES,1545.6,0.0,945.0,600.6,1545.6,-945.0,0.0
2020,SELECT COMMUNICATIONS INC,346.5,0.0,0.0,346.5,346.5,0.0,0.0
2021,SELECT COMMUNICATIONS INC,713.48,0.0,359.1,354.38,354.38,0.0,0.0
2022,SELECT COMMUNICATIONS INC,961.55,0.0,0.0,961.55,961.55,0.0,0.0
2023,SELECT COMMUNICATIONS INC,1200.15,0.0,0.0,1200.15,963.9,236.25,236.25
2024,SELECT COMMUNICATIONS INC,314.21,0.0,0.0,314.21,550.46,-236.25,0.0
2025,SELECT COMMUNICATIONS INC,1742.87,0.0,0.0,1742.87,1742.87,0.0,0.0
2011,SELECT GRAPHIX & PRINTING LTD,784.0,0.0,0.0,784.0,0.0,784.0,784.0
2012,SELECT GRAPHIX & PRINTING LTD,0.0,0.0,784.0,-784.0,0.0,-784.0,0.0
2017,SESA,322.0,0.0,0.0,322.0,322.0,0.0,0.0
2019,SGS CANADA INC,16893.88,0.0,0.0,16893.88,7363.75,9530.13,9530.13
2020,SGS CANADA INC,73854.12,0.0,5286.24,68567.88,87643.94,-19076.06,-9545.93
2021,SGS CANADA INC,2210.88,0.0,537.54,1673.34,0.0,1673.34,-7872.59
2022,SGS CANADA INC,12752.25,0.0,6573.0,6179.25,0.0,6179.25,-1693.34
2023,SGS CANADA INC,1453.66,0.0,0.0,1453.66,0.0,1453.66,-239.68
2015,SHARDERN@PROVIDENCEHEALTH.BC.CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SHAW MEDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,SHEARER STUDIO,643.13,0.0,0.0,643.13,183.75,459.38,459.38
2022,SHEARER STUDIO,1071.27,0.0,0.0,1071.27,1530.65,-459.38,0.0
2015,SHRINERS GAIT LAB AND CLINICAL TECHNOLOGY SUNNY HILL HEALTH CENTRE FOR CHILDREN,555.52,0.0,0.0,555.52,555.52,0.0,0.0
2021,SHRINERS GAIT LAB AND CLINICAL TECHNOLOGY SUNNY HILL HEALTH CENTRE FOR CHILDREN,359.1,0.0,0.0,359.1,359.1,0.0,0.0
2016,SIDE ONE,225.75,0.0,225.75,0.0,0.0,0.0,0.0
2020,SILVERLINE SAFETY SYSTEMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,"SIMON FRASER UNIVERSITY, SCHOOL FOR THE CONTEMPORARY ARTS",2100.0,0.0,0.0,2100.0,2100.0,0.0,0.0
2017,SIMPLY COMPUTING,16262.51,0.0,0.0,16262.51,14467.01,1795.5,1795.5
2018,SIMPLY COMPUTING,11622.03,0.0,347.13,11274.9,8011.5,3263.4,5058.9
2019,SIMPLY COMPUTING,57867.6,0.0,3063.9,54803.7,60338.25,-5534.55,-475.65
2020,SIMPLY COMPUTING,14390.21,0.0,0.0,14390.21,16211.96,-1821.75,-2297.4
2021,SIMPLY COMPUTING,0.0,0.0,0.0,0.0,346.5,-346.5,-2643.9
2002,SL FELDMAN & ASSOCIATES,8042.98,0.0,0.0,8042.98,16988.28,-8945.3,-8945.3
2003,SL FELDMAN & ASSOCIATES,18094.25,0.0,0.0,18094.25,23026.95,-4932.7,-13878.0
2004,SL FELDMAN & ASSOCIATES,5243.0,0.0,107.0,5136.0,5403.5,-267.5,-14145.5
2005,SL FELDMAN & ASSOCIATES,1337.5,0.0,0.0,1337.5,2140.0,-802.5,-14948.0
2006,SL FELDMAN & ASSOCIATES,108332.22,0.0,18529.56,89802.66,79373.11,10429.55,-4518.45
2007,SL FELDMAN & ASSOCIATES,83673.91,0.0,11238.12,72435.79,81050.94,-8615.15,-13133.6
2008,SL FELDMAN & ASSOCIATES,50398.93,0.0,0.0,50398.93,52312.88,-1913.95,-15047.55
2009,SL FELDMAN & ASSOCIATES,87241.35,0.0,450.45,86790.9,57816.15,28974.75,13927.2
2010,SL FELDMAN & ASSOCIATES,62737.64,0.0,873.6,61864.04,82458.95,-20594.91,-6667.71
2011,SL FELDMAN & ASSOCIATES,20284.32,0.0,672.0,19612.32,8708.0,10904.32,4236.61
2012,SL FELDMAN & ASSOCIATES,11562.82,0.0,946.4,10616.42,19584.26,-8967.84,-4731.23
2013,SL FELDMAN & ASSOCIATES,1291.3,0.0,0.0,1291.3,2111.2,-819.9,-5551.13
2012,SL FELDMAN & ASSOCIATESLINUX HOSTING,291.2,0.0,0.0,291.2,0.0,291.2,291.2
2006,SOLUTIONSTACK TECHNOLOGIES,3163.8,0.0,0.0,3163.8,2536.7,627.1,627.1
2007,SOLUTIONSTACK TECHNOLOGIES,0.0,0.0,209.0,-209.0,418.1,-627.1,0.0
2020,SOMA STUDIOS LTD,1276.8,0.0,0.0,1276.8,1276.8,0.0,0.0
2021,SOMA STUDIOS LTD,1362.9,0.0,0.0,1362.9,1362.9,0.0,0.0
2022,SOMA STUDIOS LTD,1381.8,0.0,0.0,1381.8,1381.8,0.0,0.0
2023,SOMA STUDIOS LTD,1493.21,0.0,56.74,1436.47,1493.21,-56.74,-56.74
2013,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,1472.1,0.0,0.0,1472.1,1472.1,0.0,0.0
2014,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,2277.58,0.0,804.95,1472.63,1472.63,-0.0,0.0
2015,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,1386.01,0.0,0.0,1386.01,1386.01,0.0,0.0
2016,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,1991.65,0.0,662.87,1328.78,1328.78,0.0,0.0
2018,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,662.87,0.0,0.0,662.87,0.0,662.87,662.87
2019,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,732.39,0.0,0.0,732.39,732.39,0.0,662.87
2020,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,1953.01,0.0,0.0,1953.01,1546.13,406.88,1069.75
2021,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,6107.2,0.0,0.0,6107.2,6514.08,-406.88,662.87
2022,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,341.78,0.0,0.0,341.78,341.78,0.0,662.87
2023,SOUTH OKANAGAN IMMIGRANT & COMMUNITY SERVICES,2107.35,0.0,0.0,2107.35,2107.35,0.0,662.87
2007,SPACES INC,135.54,0.0,135.54,0.0,0.0,0.0,0.0
2008,SPACES INC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,SPAFFORD DATA SOLUTIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,SPAFFORD DATA SOLUTIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,SPECIAL DESIGN UNIT,213.92,0.0,213.92,0.0,0.0,0.0,0.0
2011,SPRINKLER WORKS,429.66,0.0,0.0,429.66,505.26,-75.6,-75.6
2012,SPRINKLER WORKS,831.6,0.0,0.0,831.6,831.6,0.0,-75.6
2013,SPRINKLER WORKS,799.58,0.0,0.0,799.58,747.6,51.98,-23.62
2014,SPRINKLER WORKS,453.6,0.0,0.0,453.6,453.6,0.0,-23.62
2015,SPRINKLER WORKS,521.85,0.0,0.0,521.85,521.85,0.0,-23.62
2016,SPRINKLER WORKS,453.6,0.0,0.0,453.6,453.6,0.0,-23.62
2017,SPRINKLER WORKS,1612.91,0.0,0.0,1612.91,1612.91,0.0,-23.62
2018,SPRINKLER WORKS,579.6,0.0,0.0,579.6,579.6,0.0,-23.62
2019,SPRINKLER WORKS,708.75,0.0,0.0,708.75,551.25,157.5,133.88
2020,SPRINKLER WORKS,630.0,0.0,0.0,630.0,787.5,-157.5,-23.62
2021,SPRINKLER WORKS,529.2,0.0,126.0,403.2,403.2,0.0,-23.62
2022,SPRINKLER WORKS,423.78,0.0,0.0,423.78,423.78,0.0,-23.62
2023,SPRINKLER WORKS,585.26,0.0,0.0,585.26,585.26,0.0,-23.62
2024,SPRINKLER WORKS,632.84,0.0,0.0,632.84,632.84,0.0,-23.62
2025,SPRINKLER WORKS,324.46,0.0,0.0,324.46,162.23,162.23,138.61
2025,SPRINKLER WORKS REMOVE 2028,324.46,0.0,0.0,324.46,486.69,-162.23,-162.23
2018,ST PAULS HOSPITAL MRI/RADIOLOGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,STEVEN BORLAK PROFESSIONAL CORPORATION,728.85,0.0,0.0,728.85,728.85,0.0,0.0
2017,STEVEN BORLAK PROFESSIONAL CORPORATION,971.8,0.0,0.0,971.8,971.8,0.0,0.0
2018,STEVEN BORLAK PROFESSIONAL CORPORATION,242.95,0.0,0.0,242.95,242.95,0.0,0.0
2020,STRATEGIC RESEARCH ASSOCIATES,2870.2,0.0,2217.63,652.57,2870.2,-2217.63,-2217.63
2014,STREETHAWK EXPRESS LTD,315.0,0.0,315.0,0.0,0.0,0.0,0.0
2014,SUNDANCE MEDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,SUNSTAR REALTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,SUSANNE WAHER,122.5,0.0,0.0,122.5,122.5,0.0,0.0
2013,SUSANNE WAHER,180.0,0.0,0.0,180.0,180.0,0.0,0.0
2014,SUSANNE WAHER,231.0,0.0,0.0,231.0,231.0,0.0,0.0
2015,SUSANNE WAHER,162.0,0.0,0.0,162.0,189.0,-27.0,-27.0
2015,SUZIE ETHIER,283.5,0.0,0.0,283.5,283.5,0.0,0.0
2016,SUZIE ETHIER,97.13,0.0,7.88,89.25,89.25,0.0,0.0
